date,country,total_cases,new_cases,total_deaths,people_vaccinated,data
2026-04-30,Canada,4819055.0,0.0,55282.0,0.0,2026-04-30
2026-05-01,Canada,4819055.0,0.0,55282.0,0.0,2026-05-01
2026-05-02,Canada,4819055.0,0.0,55282.0,0.0,2026-05-02
2026-05-03,Canada,4819055.0,0.0,55282.0,0.0,2026-05-03
2026-05-04,Canada,4819055.0,0.0,55282.0,0.0,2026-05-04
2026-05-05,Canada,4819055.0,0.0,55282.0,0.0,2026-05-05
2026-05-06,Canada,4819055.0,0.0,55282.0,0.0,2026-05-06
2026-05-07,Canada,4819055.0,0.0,55282.0,0.0,2026-05-07
2026-05-08,Canada,4819055.0,0.0,55282.0,0.0,2026-05-08
2026-05-09,Canada,4819055.0,0.0,55282.0,0.0,2026-05-09
2026-05-10,Canada,4819055.0,0.0,55282.0,0.0,2026-05-10
2026-05-11,Canada,4819055.0,0.0,55282.0,0.0,2026-05-11
2026-05-12,Canada,4819055.0,0.0,55282.0,0.0,2026-05-12
2026-05-13,Canada,4819055.0,0.0,55282.0,0.0,2026-05-13
2026-05-14,Canada,4819055.0,0.0,55282.0,0.0,2026-05-14
2026-05-15,Canada,4819055.0,0.0,55282.0,0.0,2026-05-15
2026-05-16,Canada,4819055.0,0.0,55282.0,0.0,2026-05-16
2026-05-17,Canada,4819055.0,0.0,55282.0,0.0,2026-05-17
2020-01-01,India,0.0,0.0,0.0,0.0,2020-01-01
2020-01-02,India,0.0,0.0,0.0,0.0,2020-01-02
2020-01-03,India,0.0,0.0,0.0,0.0,2020-01-03
2020-01-04,India,0.0,0.0,0.0,0.0,2020-01-04
2020-01-05,India,0.0,0.0,0.0,0.0,2020-01-05
2020-01-06,India,0.0,0.0,0.0,0.0,2020-01-06
2020-01-07,India,0.0,0.0,0.0,0.0,2020-01-07
2020-01-08,India,0.0,0.0,0.0,0.0,2020-01-08
2020-01-09,India,0.0,0.0,0.0,0.0,2020-01-09
2020-01-10,India,0.0,0.0,0.0,0.0,2020-01-10
2020-01-11,India,0.0,0.0,0.0,0.0,2020-01-11
2020-01-12,India,0.0,0.0,0.0,0.0,2020-01-12
2020-01-13,India,0.0,0.0,0.0,0.0,2020-01-13
2020-01-14,India,0.0,0.0,0.0,0.0,2020-01-14
2020-01-15,India,0.0,0.0,0.0,0.0,2020-01-15
2020-01-16,India,0.0,0.0,0.0,0.0,2020-01-16
2020-01-17,India,0.0,0.0,0.0,0.0,2020-01-17
2020-01-18,India,0.0,0.0,0.0,0.0,2020-01-18
2020-01-19,India,0.0,0.0,0.0,0.0,2020-01-19
2020-01-20,India,0.0,0.0,0.0,0.0,2020-01-20
2020-01-21,India,0.0,0.0,0.0,0.0,2020-01-21
2020-01-22,India,0.0,0.0,0.0,0.0,2020-01-22
2020-01-23,India,0.0,0.0,0.0,0.0,2020-01-23
2020-01-24,India,0.0,0.0,0.0,0.0,2020-01-24
2020-01-25,India,0.0,0.0,0.0,0.0,2020-01-25
2020-01-26,India,0.0,0.0,0.0,0.0,2020-01-26
2020-01-27,India,0.0,0.0,0.0,0.0,2020-01-27
2020-01-28,India,0.0,0.0,0.0,0.0,2020-01-28
2020-01-29,India,0.0,0.0,0.0,0.0,2020-01-29
2020-01-30,India,1.0,1.0,0.0,0.0,2020-01-30
2020-01-31,India,1.0,0.0,0.0,0.0,2020-01-31
2020-02-01,India,1.0,0.0,0.0,0.0,2020-02-01
2020-02-02,India,2.0,1.0,0.0,0.0,2020-02-02
2020-02-03,India,3.0,1.0,0.0,0.0,2020-02-03
2020-02-04,India,3.0,0.0,0.0,0.0,2020-02-04
2020-02-05,India,3.0,0.0,0.0,0.0,2020-02-05
2020-02-06,India,3.0,0.0,0.0,0.0,2020-02-06
2020-02-07,India,3.0,0.0,0.0,0.0,2020-02-07
2020-02-08,India,3.0,0.0,0.0,0.0,2020-02-08
2020-02-09,India,3.0,0.0,0.0,0.0,2020-02-09
2020-02-10,India,3.0,0.0,0.0,0.0,2020-02-10
2020-02-11,India,3.0,0.0,0.0,0.0,2020-02-11
2020-02-12,India,3.0,0.0,0.0,0.0,2020-02-12
2020-02-13,India,3.0,0.0,0.0,0.0,2020-02-13
2020-02-14,India,3.0,0.0,0.0,0.0,2020-02-14
2020-02-15,India,3.0,0.0,0.0,0.0,2020-02-15
2020-02-16,India,3.0,0.0,0.0,0.0,2020-02-16
2020-02-17,India,3.0,0.0,0.0,0.0,2020-02-17
2020-02-18,India,3.0,0.0,0.0,0.0,2020-02-18
2020-02-19,India,3.0,0.0,0.0,0.0,2020-02-19
2020-02-20,India,3.0,0.0,0.0,0.0,2020-02-20
2020-02-21,India,3.0,0.0,0.0,0.0,2020-02-21
2020-02-22,India,3.0,0.0,0.0,0.0,2020-02-22
2020-02-23,India,3.0,0.0,0.0,0.0,2020-02-23
2020-02-24,India,3.0,0.0,0.0,0.0,2020-02-24
2020-02-25,India,3.0,0.0,0.0,0.0,2020-02-25
2020-02-26,India,3.0,0.0,0.0,0.0,2020-02-26
2020-02-27,India,3.0,0.0,0.0,0.0,2020-02-27
2020-02-28,India,3.0,0.0,0.0,0.0,2020-02-28
2020-02-29,India,3.0,0.0,0.0,0.0,2020-02-29
2020-03-01,India,3.0,0.0,0.0,0.0,2020-03-01
2020-03-02,India,5.0,2.0,0.0,0.0,2020-03-02
2020-03-03,India,5.0,0.0,0.0,0.0,2020-03-03
2020-03-04,India,28.0,23.0,0.0,0.0,2020-03-04
2020-03-05,India,29.0,1.0,0.0,0.0,2020-03-05
2020-03-06,India,31.0,2.0,0.0,0.0,2020-03-06
2020-03-07,India,34.0,3.0,0.0,0.0,2020-03-07
2020-03-08,India,39.0,5.0,0.0,0.0,2020-03-08
2020-03-09,India,44.0,5.0,0.0,0.0,2020-03-09
2020-03-10,India,50.0,6.0,0.0,0.0,2020-03-10
2020-03-11,India,60.0,10.0,0.0,0.0,2020-03-11
2020-03-12,India,73.0,13.0,0.0,0.0,2020-03-12
2020-03-13,India,81.0,8.0,1.0,0.0,2020-03-13
2020-03-14,India,84.0,3.0,2.0,0.0,2020-03-14
2020-03-15,India,107.0,23.0,2.0,0.0,2020-03-15
2020-03-16,India,114.0,7.0,2.0,0.0,2020-03-16
2020-03-17,India,137.0,23.0,3.0,0.0,2020-03-17
2020-03-18,India,151.0,14.0,3.0,0.0,2020-03-18
2020-03-19,India,173.0,22.0,4.0,0.0,2020-03-19
2020-03-20,India,223.0,50.0,4.0,0.0,2020-03-20
2020-03-21,India,283.0,60.0,4.0,0.0,2020-03-21
2020-03-22,India,360.0,77.0,7.0,0.0,2020-03-22
2020-03-23,India,434.0,74.0,9.0,0.0,2020-03-23
2020-03-24,India,519.0,85.0,9.0,0.0,2020-03-24
2020-03-25,India,606.0,87.0,10.0,0.0,2020-03-25
2020-03-26,India,649.0,43.0,13.0,0.0,2020-03-26
2020-03-27,India,724.0,75.0,17.0,0.0,2020-03-27
2020-03-28,India,909.0,185.0,19.0,0.0,2020-03-28
2020-03-29,India,979.0,70.0,25.0,0.0,2020-03-29
2020-03-30,India,1071.0,92.0,29.0,0.0,2020-03-30
2020-03-31,India,1251.0,180.0,32.0,0.0,2020-03-31
2020-04-01,India,1637.0,386.0,38.0,0.0,2020-04-01
2020-04-02,India,1965.0,328.0,50.0,0.0,2020-04-02
2020-04-03,India,2301.0,336.0,56.0,0.0,2020-04-03
2020-04-04,India,2902.0,601.0,68.0,0.0,2020-04-04
2020-04-05,India,3374.0,472.0,77.0,0.0,2020-04-05
2020-04-06,India,4067.0,693.0,109.0,0.0,2020-04-06
2020-04-07,India,4421.0,354.0,114.0,0.0,2020-04-07
2020-04-08,India,5274.0,853.0,149.0,0.0,2020-04-08
2020-04-09,India,5865.0,591.0,169.0,0.0,2020-04-09
2020-04-10,India,6412.0,547.0,199.0,0.0,2020-04-10
2020-04-11,India,7447.0,1035.0,239.0,0.0,2020-04-11
2020-04-12,India,8356.0,909.0,273.0,0.0,2020-04-12
2020-04-13,India,9152.0,796.0,308.0,0.0,2020-04-13
2020-04-14,India,10363.0,1211.0,339.0,0.0,2020-04-14
2020-04-15,India,11439.0,1076.0,377.0,0.0,2020-04-15
2020-04-16,India,12380.0,941.0,414.0,0.0,2020-04-16
2020-04-17,India,13387.0,1007.0,437.0,0.0,2020-04-17
2020-04-18,India,14378.0,991.0,480.0,0.0,2020-04-18
2020-04-19,India,15712.0,1334.0,507.0,0.0,2020-04-19
2020-04-20,India,17265.0,1553.0,543.0,0.0,2020-04-20
2020-04-21,India,18601.0,1336.0,590.0,0.0,2020-04-21
2020-04-22,India,19984.0,1383.0,640.0,0.0,2020-04-22
2020-04-23,India,21393.0,1409.0,681.0,0.0,2020-04-23
2020-04-24,India,23077.0,1684.0,718.0,0.0,2020-04-24
2020-04-25,India,24506.0,1429.0,775.0,0.0,2020-04-25
2020-04-26,India,26496.0,1990.0,824.0,0.0,2020-04-26
2020-04-27,India,27892.0,1396.0,872.0,0.0,2020-04-27
2020-04-28,India,29435.0,1543.0,934.0,0.0,2020-04-28
2020-04-29,India,31332.0,1897.0,1007.0,0.0,2020-04-29
2020-04-30,India,33050.0,1718.0,1074.0,0.0,2020-04-30
2020-05-01,India,35043.0,1993.0,1147.0,0.0,2020-05-01
2020-05-02,India,37336.0,2293.0,1218.0,0.0,2020-05-02
2020-05-03,India,39980.0,2644.0,1301.0,0.0,2020-05-03
2020-05-04,India,42533.0,2553.0,1373.0,0.0,2020-05-04
2020-05-05,India,46433.0,3900.0,1568.0,0.0,2020-05-05
2020-05-06,India,49391.0,2958.0,1694.0,0.0,2020-05-06
2020-05-07,India,52952.0,3561.0,1783.0,0.0,2020-05-07
2020-05-08,India,56342.0,3390.0,1886.0,0.0,2020-05-08
2020-05-09,India,59662.0,3320.0,1981.0,0.0,2020-05-09
2020-05-10,India,62939.0,3277.0,2109.0,0.0,2020-05-10
2020-05-11,India,67152.0,4213.0,2206.0,0.0,2020-05-11
2020-05-12,India,70756.0,3604.0,2293.0,0.0,2020-05-12
2020-05-13,India,74281.0,3525.0,2415.0,0.0,2020-05-13
2020-05-14,India,78003.0,3722.0,2549.0,0.0,2020-05-14
2020-05-15,India,81970.0,3967.0,2649.0,0.0,2020-05-15
2020-05-16,India,85940.0,3970.0,2752.0,0.0,2020-05-16
2020-05-17,India,90927.0,4987.0,2872.0,0.0,2020-05-17
2020-05-18,India,96169.0,5242.0,3029.0,0.0,2020-05-18
2020-05-19,India,101139.0,4970.0,3163.0,0.0,2020-05-19
2020-05-20,India,106750.0,5611.0,3303.0,0.0,2020-05-20
2020-05-21,India,112359.0,5609.0,3435.0,0.0,2020-05-21
2020-05-22,India,118447.0,6088.0,3583.0,0.0,2020-05-22
2020-05-23,India,125101.0,6654.0,3720.0,0.0,2020-05-23
2020-05-24,India,131868.0,6767.0,3867.0,0.0,2020-05-24
2020-05-25,India,138845.0,6977.0,4021.0,0.0,2020-05-25
2020-05-26,India,145380.0,6535.0,4167.0,0.0,2020-05-26
2020-05-27,India,151767.0,6387.0,4337.0,0.0,2020-05-27
2020-05-28,India,158333.0,6566.0,4531.0,0.0,2020-05-28
2020-05-29,India,165799.0,7466.0,4706.0,0.0,2020-05-29
2020-05-30,India,173763.0,7964.0,4971.0,0.0,2020-05-30
2020-05-31,India,182143.0,8380.0,5164.0,0.0,2020-05-31
2020-06-01,India,190535.0,8392.0,5394.0,0.0,2020-06-01
2020-06-02,India,198706.0,8171.0,5598.0,0.0,2020-06-02
2020-06-03,India,207615.0,8909.0,5815.0,0.0,2020-06-03
2020-06-04,India,216919.0,9304.0,6075.0,0.0,2020-06-04
2020-06-05,India,226770.0,9851.0,6348.0,0.0,2020-06-05
2020-06-06,India,236657.0,9887.0,6642.0,0.0,2020-06-06
2020-06-07,India,246628.0,9971.0,6929.0,0.0,2020-06-07
2020-06-08,India,256611.0,9983.0,7200.0,0.0,2020-06-08
2020-06-09,India,266598.0,9987.0,7471.0,0.0,2020-06-09
2020-06-10,India,276583.0,9985.0,7745.0,0.0,2020-06-10
2020-06-11,India,286579.0,9996.0,8102.0,0.0,2020-06-11
2020-06-12,India,297535.0,10956.0,8498.0,0.0,2020-06-12
2020-06-13,India,308993.0,11458.0,8884.0,0.0,2020-06-13
2020-06-14,India,320922.0,11929.0,9195.0,0.0,2020-06-14
2020-06-15,India,332424.0,11502.0,9520.0,0.0,2020-06-15
2020-06-16,India,343091.0,10667.0,9900.0,0.0,2020-06-16
2020-06-17,India,354065.0,10974.0,11903.0,0.0,2020-06-17
2020-06-18,India,366946.0,12881.0,12237.0,0.0,2020-06-18
2020-06-19,India,380532.0,13586.0,12573.0,0.0,2020-06-19
2020-06-20,India,395048.0,14516.0,12948.0,0.0,2020-06-20
2020-06-21,India,410461.0,15413.0,13254.0,0.0,2020-06-21
2020-06-22,India,425282.0,14821.0,13699.0,0.0,2020-06-22
2020-06-23,India,440215.0,14933.0,14011.0,0.0,2020-06-23
2020-06-24,India,456183.0,15968.0,14476.0,0.0,2020-06-24
2020-06-25,India,473105.0,16922.0,14894.0,0.0,2020-06-25
2020-06-26,India,490401.0,17296.0,15301.0,0.0,2020-06-26
2020-06-27,India,508953.0,18552.0,15685.0,0.0,2020-06-27
2020-06-28,India,528859.0,19906.0,16095.0,0.0,2020-06-28
2020-06-29,India,548318.0,19459.0,16475.0,0.0,2020-06-29
2020-06-30,India,566840.0,18522.0,16893.0,0.0,2020-06-30
2020-07-01,India,585493.0,18653.0,17400.0,0.0,2020-07-01
2020-07-02,India,604641.0,19148.0,17834.0,0.0,2020-07-02
2020-07-03,India,625544.0,20903.0,18213.0,0.0,2020-07-03
2020-07-04,India,648315.0,22771.0,18655.0,0.0,2020-07-04
2020-07-05,India,673165.0,24850.0,19268.0,0.0,2020-07-05
2020-07-06,India,697413.0,24248.0,19693.0,0.0,2020-07-06
2020-07-07,India,719665.0,22252.0,20160.0,0.0,2020-07-07
2020-07-08,India,742417.0,22752.0,20642.0,0.0,2020-07-08
2020-07-09,India,767296.0,24879.0,21129.0,0.0,2020-07-09
2020-07-10,India,793802.0,26506.0,21604.0,0.0,2020-07-10
2020-07-11,India,820916.0,27114.0,22123.0,0.0,2020-07-11
2020-07-12,India,849553.0,28637.0,22674.0,0.0,2020-07-12
2020-07-13,India,878254.0,28701.0,23174.0,0.0,2020-07-13
2020-07-14,India,906752.0,28498.0,23727.0,0.0,2020-07-14
2020-07-15,India,936181.0,29429.0,24309.0,0.0,2020-07-15
2020-07-16,India,968876.0,32695.0,24915.0,0.0,2020-07-16
2020-07-17,India,1003832.0,34956.0,25602.0,0.0,2020-07-17
2020-07-18,India,1038716.0,34884.0,26273.0,0.0,2020-07-18
2020-07-19,India,1077618.0,38902.0,26816.0,0.0,2020-07-19
2020-07-20,India,1118043.0,40425.0,27497.0,0.0,2020-07-20
2020-07-21,India,1155191.0,37148.0,28084.0,0.0,2020-07-21
2020-07-22,India,1192915.0,37724.0,28732.0,0.0,2020-07-22
2020-07-23,India,1238635.0,45720.0,29861.0,0.0,2020-07-23
2020-07-24,India,1287945.0,49310.0,30601.0,0.0,2020-07-24
2020-07-25,India,1336861.0,48916.0,31358.0,0.0,2020-07-25
2020-07-26,India,1385522.0,48661.0,32063.0,0.0,2020-07-26
2020-07-27,India,1435453.0,49931.0,32771.0,0.0,2020-07-27
2020-07-28,India,1483156.0,47703.0,33425.0,0.0,2020-07-28
2020-07-29,India,1531669.0,48513.0,34193.0,0.0,2020-07-29
2020-07-30,India,1583792.0,52123.0,34968.0,0.0,2020-07-30
2020-07-31,India,1638870.0,55078.0,35747.0,0.0,2020-07-31
2020-08-01,India,1695988.0,57118.0,36511.0,0.0,2020-08-01
2020-08-02,India,1750723.0,54735.0,37364.0,0.0,2020-08-02
2020-08-03,India,1803695.0,52972.0,38135.0,0.0,2020-08-03
2020-08-04,India,1855745.0,52050.0,38938.0,0.0,2020-08-04
2020-08-05,India,1908254.0,52509.0,39795.0,0.0,2020-08-05
2020-08-06,India,1964536.0,56282.0,40699.0,0.0,2020-08-06
2020-08-07,India,2027074.0,62538.0,41585.0,0.0,2020-08-07
2020-08-08,India,2088611.0,61537.0,42518.0,0.0,2020-08-08
2020-08-09,India,2153010.0,64399.0,43379.0,0.0,2020-08-09
2020-08-10,India,2215074.0,62064.0,44386.0,0.0,2020-08-10
2020-08-11,India,2268675.0,53601.0,45257.0,0.0,2020-08-11
2020-08-12,India,2329638.0,60963.0,46091.0,0.0,2020-08-12
2020-08-13,India,2396637.0,66999.0,47033.0,0.0,2020-08-13
2020-08-14,India,2461190.0,64553.0,48040.0,0.0,2020-08-14
2020-08-15,India,2526192.0,65002.0,49036.0,0.0,2020-08-15
2020-08-16,India,2589682.0,63490.0,49980.0,0.0,2020-08-16
2020-08-17,India,2647663.0,57981.0,50921.0,0.0,2020-08-17
2020-08-18,India,2702742.0,55079.0,51797.0,0.0,2020-08-18
2020-08-19,India,2767273.0,64531.0,52889.0,0.0,2020-08-19
2020-08-20,India,2836925.0,69652.0,53866.0,0.0,2020-08-20
2020-08-21,India,2905823.0,68898.0,54849.0,0.0,2020-08-21
2020-08-22,India,2975701.0,69878.0,55794.0,0.0,2020-08-22
2020-08-23,India,3044940.0,69239.0,56706.0,0.0,2020-08-23
2020-08-24,India,3106348.0,61408.0,57542.0,0.0,2020-08-24
2020-08-25,India,3167323.0,60975.0,58390.0,0.0,2020-08-25
2020-08-26,India,3234474.0,67151.0,59449.0,0.0,2020-08-26
2020-08-27,India,3310234.0,75760.0,60472.0,0.0,2020-08-27
2020-08-28,India,3387500.0,77266.0,61529.0,0.0,2020-08-28
2020-08-29,India,3463972.0,76472.0,62550.0,0.0,2020-08-29
2020-08-30,India,3542733.0,78761.0,63498.0,0.0,2020-08-30
2020-08-31,India,3621245.0,78512.0,64469.0,0.0,2020-08-31
2020-09-01,India,3691166.0,69921.0,65288.0,0.0,2020-09-01
2020-09-02,India,3769523.0,78357.0,66333.0,0.0,2020-09-02
2020-09-03,India,3853406.0,83883.0,67376.0,0.0,2020-09-03
2020-09-04,India,3936747.0,83341.0,68472.0,0.0,2020-09-04
2020-09-05,India,4023179.0,86432.0,69561.0,0.0,2020-09-05
2020-09-06,India,4113811.0,90632.0,70626.0,0.0,2020-09-06
2020-09-07,India,4204613.0,90802.0,71642.0,0.0,2020-09-07
2020-09-08,India,4280422.0,75809.0,72775.0,0.0,2020-09-08
2020-09-09,India,4370128.0,89706.0,73890.0,0.0,2020-09-09
2020-09-10,India,4465863.0,95735.0,75062.0,0.0,2020-09-10
2020-09-11,India,4562414.0,96551.0,76271.0,0.0,2020-09-11
2020-09-12,India,4659984.0,97570.0,77472.0,0.0,2020-09-12
2020-09-13,India,4754356.0,94372.0,78586.0,0.0,2020-09-13
2020-09-14,India,4846427.0,92071.0,79722.0,0.0,2020-09-14
2020-09-15,India,4930236.0,83809.0,80776.0,0.0,2020-09-15
2020-09-16,India,5020359.0,90123.0,82066.0,0.0,2020-09-16
2020-09-17,India,5118253.0,97894.0,83198.0,0.0,2020-09-17
2020-09-18,India,5214677.0,96424.0,84372.0,0.0,2020-09-18
2020-09-19,India,5308014.0,93337.0,85619.0,0.0,2020-09-19
2020-09-20,India,5400619.0,92605.0,86752.0,0.0,2020-09-20
2020-09-21,India,5487580.0,86961.0,87882.0,0.0,2020-09-21
2020-09-22,India,5562663.0,75083.0,88935.0,0.0,2020-09-22
2020-09-23,India,5646010.0,83347.0,90020.0,0.0,2020-09-23
2020-09-24,India,5732518.0,86508.0,91149.0,0.0,2020-09-24
2020-09-25,India,5818570.0,86052.0,92290.0,0.0,2020-09-25
2020-09-26,India,5903932.0,85362.0,93379.0,0.0,2020-09-26
2020-09-27,India,5992532.0,88600.0,94503.0,0.0,2020-09-27
2020-09-28,India,6074702.0,82170.0,95542.0,0.0,2020-09-28
2020-09-29,India,6145291.0,70589.0,96318.0,0.0,2020-09-29
2020-09-30,India,6225763.0,80472.0,97497.0,0.0,2020-09-30
2020-10-01,India,6312584.0,86821.0,98678.0,0.0,2020-10-01
2020-10-02,India,6394068.0,81484.0,99773.0,0.0,2020-10-02
2020-10-03,India,6473544.0,79476.0,100842.0,0.0,2020-10-03
2020-10-04,India,6549373.0,75829.0,101782.0,0.0,2020-10-04
2020-10-05,India,6623815.0,74442.0,102685.0,0.0,2020-10-05
2020-10-06,India,6685082.0,61267.0,103569.0,0.0,2020-10-06
2020-10-07,India,6757131.0,72049.0,104555.0,0.0,2020-10-07
2020-10-08,India,6835655.0,78524.0,105526.0,0.0,2020-10-08
2020-10-09,India,6906151.0,70496.0,106490.0,0.0,2020-10-09
2020-10-10,India,6979423.0,73272.0,107416.0,0.0,2020-10-10
2020-10-11,India,7053806.0,74383.0,108334.0,0.0,2020-10-11
2020-10-12,India,7120538.0,66732.0,109150.0,0.0,2020-10-12
2020-10-13,India,7175880.0,55342.0,109856.0,0.0,2020-10-13
2020-10-14,India,7239389.0,63509.0,110586.0,0.0,2020-10-14
2020-10-15,India,7307097.0,67708.0,111266.0,0.0,2020-10-15
2020-10-16,India,7370468.0,63371.0,112161.0,0.0,2020-10-16
2020-10-17,India,7432680.0,62212.0,112998.0,0.0,2020-10-17
2020-10-18,India,7494551.0,61871.0,114031.0,0.0,2020-10-18
2020-10-19,India,7550273.0,55722.0,114610.0,0.0,2020-10-19
2020-10-20,India,7597063.0,46790.0,115197.0,0.0,2020-10-20
2020-10-21,India,7651107.0,54044.0,115914.0,0.0,2020-10-21
2020-10-22,India,7706946.0,55839.0,116616.0,0.0,2020-10-22
2020-10-23,India,7761312.0,54366.0,117306.0,0.0,2020-10-23
2020-10-24,India,7814682.0,53370.0,117956.0,0.0,2020-10-24
2020-10-25,India,7864811.0,50129.0,118534.0,0.0,2020-10-25
2020-10-26,India,7909959.0,45148.0,119014.0,0.0,2020-10-26
2020-10-27,India,7946429.0,36470.0,119502.0,0.0,2020-10-27
2020-10-28,India,7990322.0,43893.0,120010.0,0.0,2020-10-28
2020-10-29,India,8040203.0,49881.0,120527.0,0.0,2020-10-29
2020-10-30,India,8088851.0,48648.0,121090.0,0.0,2020-10-30
2020-10-31,India,8137119.0,48268.0,121641.0,0.0,2020-10-31
2020-11-01,India,8184082.0,46963.0,122111.0,0.0,2020-11-01
2020-11-02,India,8229313.0,45231.0,122607.0,0.0,2020-11-02
2020-11-03,India,8267623.0,38310.0,123097.0,0.0,2020-11-03
2020-11-04,India,8313876.0,46253.0,123611.0,0.0,2020-11-04
2020-11-05,India,8364086.0,50210.0,124315.0,0.0,2020-11-05
2020-11-06,India,8411724.0,47638.0,124985.0,0.0,2020-11-06
2020-11-07,India,8462080.0,50356.0,125562.0,0.0,2020-11-07
2020-11-08,India,8507754.0,45674.0,126121.0,0.0,2020-11-08
2020-11-09,India,8553657.0,45903.0,126611.0,0.0,2020-11-09
2020-11-10,India,8591730.0,38073.0,127059.0,0.0,2020-11-10
2020-11-11,India,8636011.0,44281.0,127571.0,0.0,2020-11-11
2020-11-12,India,8683916.0,47905.0,128121.0,0.0,2020-11-12
2020-11-13,India,8728795.0,44879.0,128668.0,0.0,2020-11-13
2020-11-14,India,8773479.0,44684.0,129188.0,0.0,2020-11-14
2020-11-15,India,8814579.0,41100.0,129635.0,0.0,2020-11-15
2020-11-16,India,8845127.0,30548.0,130070.0,0.0,2020-11-16
2020-11-17,India,8874290.0,29163.0,130519.0,0.0,2020-11-17
2020-11-18,India,8912907.0,38617.0,130993.0,0.0,2020-11-18
2020-11-19,India,8958483.0,45576.0,131578.0,0.0,2020-11-19
2020-11-20,India,9004365.0,45882.0,132162.0,0.0,2020-11-20
2020-11-21,India,9050597.0,46232.0,132726.0,0.0,2020-11-21
2020-11-22,India,9095806.0,45209.0,133227.0,0.0,2020-11-22
2020-11-23,India,9139865.0,44059.0,133738.0,0.0,2020-11-23
2020-11-24,India,9177840.0,37975.0,134218.0,0.0,2020-11-24
2020-11-25,India,9222216.0,44376.0,134699.0,0.0,2020-11-25
2020-11-26,India,9266705.0,44489.0,135223.0,0.0,2020-11-26
2020-11-27,India,9309787.0,43082.0,135715.0,0.0,2020-11-27
2020-11-28,India,9351109.0,41322.0,136200.0,0.0,2020-11-28
2020-11-29,India,9392919.0,41810.0,136696.0,0.0,2020-11-29
2020-11-30,India,9431691.0,38772.0,137139.0,0.0,2020-11-30
2020-12-01,India,9462809.0,31118.0,137621.0,0.0,2020-12-01
2020-12-02,India,9499413.0,36604.0,138122.0,0.0,2020-12-02
2020-12-03,India,9534964.0,35551.0,138648.0,0.0,2020-12-03
2020-12-04,India,9571559.0,36595.0,139188.0,0.0,2020-12-04
2020-12-05,India,9608211.0,36652.0,139700.0,0.0,2020-12-05
2020-12-06,India,9644222.0,36011.0,140182.0,0.0,2020-12-06
2020-12-07,India,9677203.0,32981.0,140573.0,0.0,2020-12-07
2020-12-08,India,9703770.0,26567.0,140958.0,0.0,2020-12-08
2020-12-09,India,9735850.0,32080.0,141360.0,0.0,2020-12-09
2020-12-10,India,9767371.0,31521.0,141772.0,0.0,2020-12-10
2020-12-11,India,9796769.0,29398.0,142186.0,0.0,2020-12-11
2020-12-12,India,9826775.0,30006.0,142628.0,0.0,2020-12-12
2020-12-13,India,9857029.0,30254.0,143019.0,0.0,2020-12-13
2020-12-14,India,9884100.0,27071.0,143355.0,0.0,2020-12-14
2020-12-15,India,9906165.0,22065.0,143709.0,0.0,2020-12-15
2020-12-16,India,9932547.0,26382.0,144096.0,0.0,2020-12-16
2020-12-17,India,9956557.0,24010.0,144451.0,0.0,2020-12-17
2020-12-18,India,9979447.0,22890.0,144789.0,0.0,2020-12-18
2020-12-19,India,10004599.0,25152.0,145136.0,0.0,2020-12-19
2020-12-20,India,10031223.0,26624.0,145477.0,0.0,2020-12-20
2020-12-21,India,10055560.0,24337.0,145810.0,0.0,2020-12-21
2020-12-22,India,10075116.0,19556.0,146111.0,0.0,2020-12-22
2020-12-23,India,10099066.0,23950.0,146444.0,0.0,2020-12-23
2020-12-24,India,10123778.0,24712.0,146756.0,0.0,2020-12-24
2020-12-25,India,10146845.0,23067.0,147092.0,0.0,2020-12-25
2020-12-26,India,10169118.0,22273.0,147343.0,0.0,2020-12-26
2020-12-27,India,10187850.0,18732.0,147622.0,0.0,2020-12-27
2020-12-28,India,10207871.0,20021.0,147901.0,0.0,2020-12-28
2020-12-29,India,10224303.0,16432.0,148153.0,0.0,2020-12-29
2020-12-30,India,10244852.0,20549.0,148439.0,0.0,2020-12-30
2020-12-31,India,10266674.0,21822.0,148738.0,0.0,2020-12-31
2021-01-01,India,10286709.0,20035.0,148994.0,0.0,2021-01-01
2021-01-02,India,10305788.0,19079.0,149218.0,0.0,2021-01-02
2021-01-03,India,10323965.0,18177.0,149435.0,0.0,2021-01-03
2021-01-04,India,10340469.0,16504.0,149649.0,0.0,2021-01-04
2021-01-05,India,10356844.0,16375.0,149850.0,0.0,2021-01-05
2021-01-06,India,10374932.0,18088.0,150114.0,0.0,2021-01-06
2021-01-07,India,10395278.0,20346.0,150336.0,0.0,2021-01-07
2021-01-08,India,10413417.0,18139.0,150570.0,0.0,2021-01-08
2021-01-09,India,10431639.0,18222.0,150798.0,0.0,2021-01-09
2021-01-10,India,10450284.0,18645.0,150999.0,0.0,2021-01-10
2021-01-11,India,10466595.0,16311.0,151160.0,0.0,2021-01-11
2021-01-12,India,10479179.0,12584.0,151327.0,0.0,2021-01-12
2021-01-13,India,10495147.0,15968.0,151529.0,0.0,2021-01-13
2021-01-14,India,10512093.0,16946.0,151727.0,0.0,2021-01-14
2021-01-15,India,10527683.0,15590.0,151918.0,0.0,2021-01-15
2021-01-16,India,10542841.0,15158.0,152093.0,191181.0,2021-01-16
2021-01-17,India,10557985.0,15144.0,152274.0,224301.0,2021-01-17
